,matchId,gameId,gameMode,gameVersion,championName,championId,teamPosition,win,allInPings,assistMePings,assists,baronKills,basicPings,champExperience,champLevel,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,pushPings,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,takedowns,goldPerMinute,damagePerMinute,baronTakedowns,dragonTakedowns,turretTakedowns.1,gameLength,killParticipation,visionScorePerMinute,jungleCsBefore10Minutes,enemyJungleMonsterKills,controlWardsPlaced,wardTakedowns,kda,teamDamagePercentage,maxCsAdvantageOnLaneOpponent,maxLevelLeadLaneOpponent,primaryStyle,subStyle
660,KR_6995249632,6995249632,CLASSIC,14.6.568.8373,Shaco,35,JUNGLE,False,0,1,7,0,0,9392,12,0,1,1,0,10551,0,11983,0,7,0,0,1,True,1,0,False,False,False,False,False,False,0,8410,8050,0,JUNGLE,0,0,3,6698,1102,1036,0,3117,6699,3364,17,0,3,JUNGLE,0,0,1,732,29524,6034,7411,0,72,0,1,0,0,0,1,7,0,64566,7526,18593,3155,0,0,NONE,0,40,58,62,80,15,11,4,4,272,False,23,1638,124644,13780,0,26689,7648,0,52,495,220,1,0,30553,220,685,0,0,11,0,0,11,0,1,4,10.0,308.0097757539207,504.6472645328983,0.0,1.0,0.0,1638.426906,0.4761904761904761,0.4367558854936972,42.000000059604645,2.0,0.0,1.0,1.4285714285714286,0.2019413352017411,18.0,1.0,"9923, 8143, 8138, 8105","9104, 8014"
661,KR_6904068326,6904068326,CLASSIC,14.1.553.2414,Aatrox,266,TOP,False,0,2,6,0,0,19854,18,0,4,1,1879,3650,1879,74755,0,16,0,1,0,True,4,0,False,False,False,False,False,False,3,15439,14900,0,TOP,1,2,3,3053,6610,3047,3161,3071,3133,3364,31,1,6,TOP,515,2,2,537,10133,4407,20104,1,8,0,1,0,0,0,1,6,0,163781,21350,50415,6330,0,0,SOLO,0,245,38,92,16,5,12,7,4,242,False,21,2854,182747,26645,0,77519,21265,0,201,165,674,1,0,8832,887,6999,1,2,11,0,0,14,0,2,5,12.0,324.53643966084707,560.095257260725,1.0,0.0,2.0,2854.400551,0.2666666666666666,0.3147308261670559,0.0,0.0,0.0,2.0,0.75,0.163571418165996,40.0,1.0,"8010, 9111, 9105, 8299","8473, 8453"
662,KR_6913175716,6913175716,CLASSIC,14.1.553.2414,Rumble,68,JUNGLE,True,0,2,4,0,0,13903,15,0,2,1,0,22281,0,21230,0,6,1,1,0,True,0,0,False,True,False,False,False,True,0,12711,10675,0,JUNGLE,0,0,0,4645,6653,2420,3020,1058,0,3364,13,2,10,JUNGLE,0,6,2,333,157718,15405,6752,0,155,0,0,0,0,0,11,7,0,19411,894,17777,7,1,0,NONE,0,143,190,168,7,16,11,4,4,282,False,12,1778,246150,17920,0,24992,10973,0,26,322,143,1,0,69020,1620,462,0,0,1,0,0,27,1,5,7,14.0,428.8702754505295,604.5834401315404,0.0,1.0,0.0,1778.4271712,0.4827586206896552,0.9213671667454668,52.00000011920929,29.0,1.0,5.0,2.333333333333333,0.2098500064212223,46.25000020861626,2.0,"8128, 8126, 8138, 8106","8275, 8210"
663,KR_7009031527,7009031527,CLASSIC,14.6.570.6276,Sett,875,JUNGLE,False,0,3,4,0,0,9955,12,0,0,2,0,0,0,28494,0,9,0,0,0,True,2,0,False,False,False,False,False,True,3,9697,9250,0,JUNGLE,0,0,0,6631,3006,3046,2021,1036,0,3364,25,1,6,JUNGLE,913,3,1,310,0,0,7896,0,125,0,0,0,0,0,9,7,0,137895,12169,23210,6296,0,0,NONE,0,66,23,24,5,13,11,3,4,367,False,24,1399,189475,14733,0,33084,10181,0,34,267,213,1,0,51579,2564,1977,0,0,6,0,0,13,0,2,4,10.0,415.600802468917,631.4635616382988,0.0,0.0,0.0,1399.9519934,0.6666666666666666,0.5930387856099216,52.00000011920929,12.0,0.0,2.0,1.1111111111111112,0.3017418837798956,17.00000011920929,1.0,"8010, 9111, 9104, 8299","8473, 8451"
664,KR_7051445883,7051445883,CLASSIC,14.9.580.2108,Tryndamere,23,JUNGLE,False,0,2,11,0,0,16227,16,0,0,1,3056,30273,3056,40058,0,12,0,2,3,True,1,0,False,False,False,False,False,False,2,14413,14250,0,JUNGLE,1,1,1,6672,3006,3046,3074,3153,1036,3340,26,3,8,JUNGLE,549,3,2,448,834,113,10292,0,134,0,1,0,0,0,4,1,0,239030,19438,46103,6332,0,0,NONE,0,19,24,91,9,15,11,8,6,285,False,16,2325,300810,20642,0,57949,26487,0,94,267,381,1,0,60945,1090,1553,0,0,10,0,0,29,0,2,12,19.0,371.8114582248848,532.496472674116,0.0,3.0,0.0,2325.9537876,0.4222222222222222,0.7659101748088856,52.00000008940697,0.0,0.0,2.0,1.5833333333333333,0.1305584161745494,41.80000004172325,1.0,"8008, 9111, 9104, 8299","8242, 8444"
665,KR_6996489491,6996489491,CLASSIC,14.6.569.5139,Akali,84,MIDDLE,False,0,0,0,0,0,10757,13,0,1,1,356,356,356,8267,0,4,0,1,0,True,6,0,False,False,False,False,False,True,3,9111,7450,0,MIDDLE,0,0,1,3152,3020,2031,3100,1054,0,3340,12,3,7,MIDDLE,0,2,2,497,68677,14839,6764,0,0,0,0,0,0,0,0,8,0,11992,1994,10004,1588,0,0,SOLO,0,111,20,54,10,2,4,3,14,109,False,4,1235,82069,17496,0,17459,1836,0,107,75,107,1,0,1400,662,690,0,0,8,0,0,8,0,0,6,7.0,442.59458931806654,849.9212807724954,0.0,0.0,0.0,1235.1275296,0.4117647058823529,0.4071256794571166,0.0,0.0,0.0,0.0,1.75,0.3112566462744575,3.0,1.0,"8010, 8009, 9105, 8014","8451, 8444"
666,KR_6934293111,6934293111,CLASSIC,14.2.556.3141,Vayne,67,BOTTOM,True,0,1,6,0,0,13963,15,0,13,7,6719,23042,6719,10068,0,3,4,2,0,True,23,10,False,False,False,False,False,False,8,14102,12750,0,BOTTOM,1,1,0,3153,3302,1057,3124,3006,1043,3363,28,2,7,BOTTOM,0,4,3,1333,17581,1499,5291,2,24,1,0,1,0,0,27,9,0,124097,11948,12947,5031,0,0,CARRY,0,152,0,20,7,5,6,3,4,544,False,7,2076,170248,17181,0,18933,5743,0,184,115,126,1,1,28570,3734,694,3,3,0,0,0,40,4,6,15,13.0,407.3737313556568,496.3316949606767,2.0,1.0,3.0,2077.0477866,0.3823529411764705,1.1613985064312409,0.0,2.0,4.0,6.0,4.333333333333333,0.126759114335355,6.0,1.0,"8008, 9111, 9104, 8014","8429, 8451"
667,KR_7035107677,7035107677,CLASSIC,14.8.576.8838,Ahri,103,MIDDLE,False,0,1,4,0,0,20152,18,0,4,4,5659,5717,5659,32498,0,7,1,0,0,True,2,0,True,False,False,True,False,False,0,16686,14850,0,MIDDLE,0,0,2,4645,3157,3020,1058,3118,4628,3364,25,3,14,MIDDLE,0,7,1,917,106735,23770,5804,0,0,0,1,0,0,0,2,8,0,18644,2377,29382,5067,2,0,SOLO,0,116,84,42,55,3,12,5,4,107,False,32,2137,178772,34862,0,38336,8338,0,212,133,345,1,0,53392,8714,3149,2,2,10,0,0,22,2,3,6,18.0,468.2911969921411,978.4113400845324,0.0,0.0,2.0,2137.9203031,0.6,0.639146751451867,0.0,0.0,1.0,3.0,2.571428571428572,0.2958559734922327,42.0,3.0,"8112, 8139, 8138, 8106","8226, 8210"
668,KR_6930287469,6930287469,CLASSIC,14.2.556.3141,Hwei,910,MIDDLE,False,0,1,7,0,0,12717,14,0,1,9,1325,7639,1325,7947,0,4,4,0,0,True,12,3,False,False,False,False,False,False,1,13440,12375,0,MIDDLE,0,0,1,3020,6655,2055,3145,3102,4628,3363,23,2,6,MIDDLE,0,2,1,690,120312,33426,4567,0,0,0,1,0,0,0,1,8,0,18864,1146,8556,23,0,0,CARRY,0,114,71,76,7,3,12,4,4,221,False,40,1748,159863,37027,0,13445,819,0,189,673,87,1,0,20687,2453,322,0,0,7,0,0,31,6,3,15,13.0,461.27818832645767,1270.784175764125,0.0,1.0,0.0,1748.2329724,0.8666666666666667,1.0792592289539058,0.0,0.0,4.0,3.0,3.25,0.3978135353802762,11.0,1.0,"8369, 8313, 8316, 8347","8226, 8237"
669,KR_6966286818,6966286818,CLASSIC,14.4.562.1960,Caitlyn,51,BOTTOM,True,0,1,10,0,0,16864,17,0,13,4,11098,23909,11098,8285,0,3,0,1,1,True,4,0,False,False,False,False,False,False,0,16245,14500,0,BOTTOM,2,2,0,1055,3094,3095,3036,3026,3006,3363,26,1,11,BOTTOM,1499,9,2,1135,9028,2625,7680,0,8,1,0,1,0,0,6,9,0,196918,25210,8346,5432,0,0,CARRY,0,49,43,20,9,5,7,3,4,200,False,19,1875,207514,28247,0,16677,8401,788,230,92,38,3,0,1567,412,650,6,7,5,0,0,19,0,1,9,21.0,519.8358483297866,903.8960468202218,0.0,2.0,7.0,1875.0704309,0.6,0.622706894814111,0.0,0.0,0.0,1.0,7.0,0.2477839106265503,53.0,3.0,"8021, 8009, 9103, 8014","8233, 8236"
670,KR_6936454723,6936454723,CLASSIC,14.2.556.3141,MissFortune,21,BOTTOM,False,0,1,5,0,0,13012,14,0,12,8,1761,2067,1761,9054,0,7,4,0,0,True,1,0,False,False,False,False,False,False,0,10774,10875,0,BOTTOM,0,0,1,3142,6676,3036,1036,2055,3009,3363,29,1,3,BOTTOM,606,2,1,613,11024,1153,6860,0,0,0,1,0,0,0,8,9,0,132069,9836,13550,6214,0,0,CARRY,0,117,35,50,8,7,7,5,4,292,False,8,2256,149905,11063,0,20670,5114,1039,202,288,227,5,0,6810,72,259,0,0,7,0,0,30,5,2,17,8.0,286.5029580411279,294.17203105333743,0.0,0.0,0.0,2256.4911411,0.2285714285714285,0.8088695551376623,0.0,0.0,4.0,2.0,1.1428571428571428,0.0871009159139574,4.0,1.0,"8008, 8009, 9103, 8014","8345, 8304"
671,KR_6969978989,6969978989,CLASSIC,14.4.562.8237,LeeSin,64,JUNGLE,True,0,0,2,0,0,6567,10,0,5,4,1654,34315,1654,10305,0,0,0,0,2,True,0,0,False,False,False,False,False,True,2,6121,4875,0,JUNGLE,0,0,0,2003,2055,3133,1101,1001,6692,3513,14,1,3,NONE,0,3,1,0,12147,296,1711,0,81,0,0,0,0,0,15,7,0,49309,3505,11546,4284,0,0,SUPPORT,0,107,119,72,2,7,11,0,4,197,False,3,962,95508,3915,277,13328,10593,0,9,209,0,1,0,34051,114,70,0,0,0,0,0,6,1,0,2,5.0,381.4578518785605,244.01611538047464,0.0,2.0,0.0,962.7813302,0.1923076923076923,0.4023224238167535,53.20000004768372,9.0,0.0,0.0,5.0,0.0893934808226341,19.19999995827675,2.0,"8010, 9111, 9104, 8014","8143, 8135"
672,KR_7043820896,7043820896,CLASSIC,14.8.578.3867,Skarner,72,UTILITY,True,0,1,3,0,0,3207,7,0,0,5,0,1180,0,3729,0,0,2,0,0,True,1,0,False,False,False,False,False,True,4,4021,3725,0,UTILITY,0,0,0,3866,3068,1029,2055,2422,0,3364,15,1,4,NONE,0,4,1,0,6181,1671,1871,0,0,0,0,0,0,0,0,5,0,10658,4034,3410,523,0,0,SUPPORT,0,58,15,13,1,3,14,2,4,320,False,22,681,18852,5836,0,5439,0,0,13,140,0,0,0,2013,130,157,0,0,0,0,0,10,3,0,5,7.0,353.8309279223442,513.4759421442641,0.0,0.0,0.0,681.9891465,0.6363636363636364,0.9615617389406896,0.0,0.0,2.0,0.0,7.0,0.2906069766056047,2.0,1.0,"8229, 8226, 8210, 8237","8304, 8347"
673,KR_7046624718,7046624718,CLASSIC,14.8.578.3867,MonkeyKing,62,TOP,False,1,0,3,0,0,20741,18,0,3,4,2080,7870,2080,52567,0,6,2,1,0,True,0,0,False,False,False,False,False,True,1,17232,17225,0,TOP,0,0,1,3071,3026,6698,6692,6610,3047,3364,28,2,8,JUNGLE,439,4,2,1091,29088,3465,8964,0,24,0,0,0,0,0,12,4,0,213969,29073,28248,6298,1,0,NONE,0,167,53,102,23,5,4,6,14,176,False,16,2421,246493,34493,0,38042,8374,0,292,78,249,1,0,3436,1954,828,1,1,7,0,0,22,3,1,8,11.0,426.9343568366442,854.5635671915982,1.0,0.0,1.0,2421.8233853,0.3235294117647059,0.5641280760550972,0.0,3.0,2.0,41.0,1.8333333333333333,0.2472784202098473,49.0,1.0,"8010, 9111, 9104, 8299","8242, 8473"
